"UBDEP";"UBPRV";"UBDIS";"UBLOC";"COREG";"NODEP";"NOPRV";"NODIS";"CPDIS";"STUBI";"STSOB";"FERES";"INUBI";"UB_INEI";"CCOD_TIPO_UBI"
"94";"02";"29";"00";"23";EUROPA         ;ALEMANIA                      ;WITTEN                        ;                              ;"1";"0";;"0";;INTERNACIONAL
"94";"02";"30";"00";"23";EUROPA         ;ALEMANIA                      ;SCHLESWIG-HOLSTEIN            ;                              ;"1";"0";;"0";;INTERNACIONAL
"94";"02";"31";"00";"23";EUROPA         ;ALEMANIA                      ;NORDHAUSEN                    ;                              ;"1";"1";;"0";;INTERNACIONAL
"94";"02";"32";"00";"23";EUROPA         ;ALEMANIA                      ;MECKLEMBURGO-VORPOMMERN       ;SCHWERIN                      ;"1";"0";;"0";;INTERNACIONAL
"94";"02";"33";"00";"23";EUROPA         ;ALEMANIA                      ;KERPEN                        ;                              ;"1";"0";;"0";;INTERNACIONAL
"94";"02";"34";"00";"23";EUROPA         ;ALEMANIA                      ;GÖTTINGEN                     ;                              ;"1";"0";;"0";;INTERNACIONAL
"94";"02";"35";"00";"23";EUROPA         ;ALEMANIA                      ;HESSEN                        ;                              ;"1";"0";;"0";;INTERNACIONAL
"94";"02";"36";"00";"23";EUROPA         ;ALEMANIA                      ;ROSTOCK                       ;                              ;"1";"0";;"0";;INTERNACIONAL
"94";"02";"37";"00";"23";EUROPA         ;ALEMANIA                      ;RENANIA-PALATINADO            ;MAGUNCIA                      ;"1";"0";;"0";;INTERNACIONAL
"94";"02";"38";"00";"23";EUROPA         ;ALEMANIA                      ;NUREMBERG                     ;                              ;"1";"0";;"0";;INTERNACIONAL
"94";"02";"39";"00";"23";EUROPA         ;ALEMANIA                      ;MAGDEBURG                     ;                              ;"1";"0";;"0";;INTERNACIONAL
"94";"02";"40";"00";"23";EUROPA         ;ALEMANIA                      ;SILECIA                       ;                              ;"1";"0";;"0";;INTERNACIONAL
"94";"02";"41";"00";"23";EUROPA         ;ALEMANIA                      ;BRANDENBURGO                  ;                              ;"1";"0";;"0";;INTERNACIONAL
"94";"02";"42";"00";"23";EUROPA         ;ALEMANIA                      ;MAGUNCIA                      ;                              ;"1";"0";;"0";;INTERNACIONAL
"94";"02";"43";"00";"23";EUROPA         ;ALEMANIA                      ;DUISBURGO                     ;                              ;"1";"0";;"0";;INTERNACIONAL
"94";"02";"44";"00";"23";EUROPA         ;ALEMANIA                      ;ERFURT                        ;                              ;"1";"0";;"0";;INTERNACIONAL
"94";"02";"45";"00";"23";EUROPA         ;ALEMANIA                      ;MUNICH                        ;                              ;"1";"1";;"0";;INTERNACIONAL
"94";"02";"46";"00";"23";EUROPA         ;ALEMANIA                      ;SARRE                         ;                              ;"1";"1";; ;;INTERNACIONAL
"94";"02";"47";"00";"23";EUROPA         ;ALEMANIA                      ;VIERSEN                       ;                              ;"1";"1";; ;;INTERNACIONAL
"94";"02";"48";"00";"23";EUROPA         ;ALEMANIA                      ;ERLANGEN                      ;                              ;N;"1";; ;;INTERNACIONAL
"94";"03";"00";"00";"23";EUROPA         ;AUSTRIA                       ;                              ;                              ; ;"0";;"0";;INTERNACIONAL
"94";"03";"01";"00";"23";EUROPA         ;AUSTRIA                       ;SALZBURGO                     ;                              ;"1";"0";;"0";;INTERNACIONAL
"94";"03";"02";"00";"23";EUROPA         ;AUSTRIA                       ;VIENA                         ;                              ;"1";"0";;"0";;INTERNACIONAL
"94";"03";"03";"00";"23";EUROPA         ;AUSTRIA                       ;TIROL                         ;                              ;"1";"0";;"0";;INTERNACIONAL
"94";"03";"04";"00";"23";EUROPA         ;AUSTRIA                       ;VORALBERG                     ;                              ;"1";"0";;"0";;INTERNACIONAL
"94";"03";"05";"00";"23";EUROPA         ;AUSTRIA                       ;ALTA AUSTRIA                  ;                              ;"1";"0";;"0";;INTERNACIONAL
"94";"03";"06";"00";"23";EUROPA         ;AUSTRIA                       ;WIENER NEUSTADT               ;                              ;"1";"0";;"0";;INTERNACIONAL
"94";"03";"07";"00";"23";EUROPA         ;AUSTRIA                       ;BAJA AUSTRIA                  ;                              ;"1";"0";;"0";;INTERNACIONAL
"94";"03";"08";"00";"23";EUROPA         ;AUSTRIA                       ;TULLN                         ;                              ;"1";"0";;"0";;INTERNACIONAL
"94";"03";"09";"00";"23";EUROPA         ;AUSTRIA                       ;LINZ                          ;                              ;"1";"0";;"0";;INTERNACIONAL
"94";"03";"10";"00";"23";EUROPA         ;AUSTRIA                       ;KLAGENFURT                    ;                              ;"1";"0";;"0";;INTERNACIONAL
"94";"03";"11";"00";"23";EUROPA         ;AUSTRIA                       ;CARINTHIA                     ;                              ;"1";"1";; ;;INTERNACIONAL
"94";"03";"12";"00";"23";EUROPA         ;AUSTRIA                       ;ESTIRIA                       ;                              ;"1";"1";; ;;INTERNACIONAL
"94";"03";"13";"00";"23";EUROPA         ;AUSTRIA                       ;BURGENLAND                    ;                              ;"1";"1";; ;;INTERNACIONAL
"94";"04";"00";"00";"23";EUROPA         ;BELGICA                       ;                              ;                              ; ;"0";;"0";;INTERNACIONAL
"94";"04";"01";"00";"23";EUROPA         ;BELGICA                       ;AMBERES                       ;                              ;"1";"1";;"0";;INTERNACIONAL
"94";"04";"02";"00";"23";EUROPA         ;BELGICA                       ;BRUSELAS                      ;                              ;"1";"0";;"0";;INTERNACIONAL
"94";"04";"03";"00";"23";EUROPA         ;BELGICA                       ;GANTE                         ;                              ;"1";"0";;"0";;INTERNACIONAL
"94";"04";"04";"00";"23";EUROPA         ;BELGICA                       ;LIEJA                         ;                              ;"1";"0";;"0";;INTERNACIONAL
"94";"04";"05";"00";"23";EUROPA         ;BELGICA                       ;LOVAINA                       ;                              ;"1";"0";;"0";;INTERNACIONAL
"94";"04";"06";"00";"23";EUROPA         ;BELGICA                       ;NAMUR                         ;                              ;"1";"0";;"0";;INTERNACIONAL
"94";"04";"07";"00";"23";EUROPA         ;BELGICA                       ;MAINAUT                       ;                              ;"1"; ;;"0";;INTERNACIONAL
"94";"04";"08";"00";"23";EUROPA         ;BELGICA                       ;BRABANTE                      ;                              ;"1";"0";;"0";;INTERNACIONAL
"94";"04";"09";"00";"23";EUROPA         ;BELGICA                       ;BRUJAS                        ;                              ;"1";"0";;"0";;INTERNACIONAL
"94";"04";"10";"00";"23";EUROPA         ;BELGICA                       ;FLANDES OCCIDENTAL            ;                              ;"1";"0";;"0";;INTERNACIONAL
"94";"04";"11";"00";"23";EUROPA         ;BELGICA                       ;HENAO                         ;                              ;"1";"0";;"0";;INTERNACIONAL
"94";"04";"12";"00";"23";EUROPA         ;BELGICA                       ;FLANDES ORIENTAL              ;                              ;"1";"0";;"0";;INTERNACIONAL
"94";"04";"13";"00";"23";EUROPA         ;BELGICA                       ;VALONIA                       ;                              ;"1";"0";;"0";;INTERNACIONAL
"94";"04";"14";"00";"23";EUROPA         ;BELGICA                       ;LIMBURGO                      ;                              ;"1";"1";;"0";;INTERNACIONAL
"94";"05";"00";"00";"23";EUROPA         ;BULGARIA                      ;                              ;                              ; ;"0";;"0";;INTERNACIONAL
"94";"05";"01";"00";"23";EUROPA         ;BULGARIA                      ;SOFIA                         ;                              ;"1";"0";;"0";;INTERNACIONAL
"94";"05";"02";"00";"23";EUROPA         ;BULGARIA                      ;PLOVDIV                       ;PLOVDIV                       ;"1";"0";;"0";;INTERNACIONAL
"94";"05";"03";"00";"23";EUROPA         ;BULGARIA                      ;STARA ZAGORA                  ;                              ;"1";"0";;"0";;INTERNACIONAL
"94";"05";"04";"00";"23";EUROPA         ;BULGARIA                      ;SLIVEN                        ;                              ;"1";"0";;"0";;INTERNACIONAL
"94";"05";"05";"00";"23";EUROPA         ;BULGARIA                      ;MIKHAILOVGRAD                 ;                              ;"1";"0";;"0";;INTERNACIONAL
"94";"05";"06";"00";"23";EUROPA         ;BULGARIA                      ;MONTANA                       ;MONTANA                       ;N;"0";;"0";;INTERNACIONAL
"94";"05";"07";"00";"23";EUROPA         ;BULGARIA                      ;VARNA                         ;                              ;"1";"1";; ;;INTERNACIONAL
"94";"05";"08";"00";"23";EUROPA         ;BULGARIA                      ;DOBRICH                       ;                              ;"1";"1";; ;;INTERNACIONAL
"94";"05";"09";"00";"23";EUROPA         ;BULGARIA                      ;RUSE                          ;                              ;"1";"1";; ;;INTERNACIONAL
"94";"06";"00";"00";"23";EUROPA         ;REPUBLICA CHECA               ;                              ;                              ; ;"0";;"0";;INTERNACIONAL
"94";"06";"01";"00";"23";EUROPA         ;REPUBLICA CHECA               ;PRAGA                         ;                              ;"1";"0";;"0";;INTERNACIONAL
"94";"06";"02";"00";"23";EUROPA         ;REPUBLICA CHECA               ;ZLIN                          ;ZLIN                          ;"1";"0";;"0";;INTERNACIONAL
"94";"06";"03";"00";"23";EUROPA         ;REPUBLICA CHECA               ;PARDUBICE                     ;                              ;"1";"0";;"0";;INTERNACIONAL
"94";"06";"04";"00";"23";EUROPA         ;REPUBLICA CHECA               ;ZATEC                         ;                              ;"1";"0";;"0";;INTERNACIONAL
"94";"06";"05";"00";"23";EUROPA         ;REPUBLICA CHECA               ;JABLONEC                      ;                              ;"1";"0";;"0";;INTERNACIONAL
"94";"06";"06";"00";"23";EUROPA         ;REPUBLICA CHECA               ;MUKACEVO                      ;                              ;"1";"0";;"0";;INTERNACIONAL
"94";"06";"07";"00";"23";EUROPA         ;REPUBLICA CHECA               ;OSTRAVA                       ;                              ;"1";"0";;"0";;INTERNACIONAL
"94";"06";"08";"00";"23";EUROPA         ;REPUBLICA CHECA               ;PILSEN                        ;                              ;"1";"0";;"0";;INTERNACIONAL
"94";"06";"09";"00";"23";EUROPA         ;REPUBLICA CHECA               ;SEDLCANY                      ;                              ;"1";"0";;"0";;INTERNACIONAL
"94";"06";"10";"00";"23";EUROPA         ;REPUBLICA CHECA               ;MORAVIA                       ;                              ;"1";"0";;"0";;INTERNACIONAL
"94";"06";"11";"00";"23";EUROPA         ;REPUBLICA CHECA               ;LIBEREC                       ;                              ;"1";"0";;"0";;INTERNACIONAL
"94";"06";"12";"00";"23";EUROPA         ;REPUBLICA CHECA               ;USTI NAD LABEM                ;                              ;"1";"0";;"0";;INTERNACIONAL
